4375,13974 Houston-Whittier,21014425,"Adamo Group, Inc.",10072.0,HHF,No,4,Eden Gardens,42.420264,-82.980733
4376,13990 Houston-Whittier,21014423,"Adamo Group, Inc.",13786.0,HHF,No,4,Eden Gardens,42.420271,-82.980437
4377,1334 Annabelle,20013203.02,DMC Consultants,15182.51,HHF,No,6,Boynton,42.278227,-83.14799599999999
4378,1454 Beatrice,20012871.01,DMC Consultants,15344.0,HHF,No,6,Boynton,42.277021999999995,-83.147839
4379,3168 Liddesdale,20013494-5,DMC Consultants,28124.0,Non-HHF,No,6,Boynton,42.264351,-83.16120500000001
4380,3005 Annabelle,20012963,"Adamo Group, Inc.",17474.0,HHF,No,6,Boynton,42.265054,-83.158295
4381,3354 Bassett,20011369,"Adamo Group, Inc.",15681.0,HHF,No,6,Boynton,42.260453000000005,-83.157362
4382,3401 Bassett,20011271,"Adamo Group, Inc.",10533.0,HHF,No,6,Boynton,42.260073,-83.156987
4383,3824 Bassett,20011320,"Adamo Group, Inc.",19453.17,HHF,No,6,Boynton,42.256238,-83.160872
4384,3787 Bassett,20011315,"Adamo Group, Inc.",13693.0,HHF,No,6,Boynton,42.256413,-83.160045
4385,8030 Burnette,16022196,Able Demolition,16472.8,HHF,No,6,Midwest,42.352616,-83.140488
4386,8024 Burnette,16022195,Able Demolition,22067.8,HHF,No,6,Midwest,42.352534000000006,-83.14048199999999
4387,19959 Evergreen,22096076.02,DMC Consultants,7832.0,HHF,No,1,Evergreen Lahser 7/8,42.438122,-83.239593
4388,20201 Chapel,22111498,Rickman Enterprise Group,16900.0,HHF,No,1,Evergreen Lahser 7/8,42.440013,-83.255402
4389,19727 Burgess,22112211,Rickman Enterprise Group,10860.0,HHF,No,1,Evergreen Lahser 7/8,42.43508,-83.256455
4390,19517 Burgess,22112215,Rickman Enterprise Group,14920.0,HHF,No,1,Evergreen Lahser 7/8,42.434481,-83.256414
4391,19468 Bentler,22110713,Rickman Enterprise Group,16840.0,HHF,No,1,Evergreen Lahser 7/8,42.433894,-83.253281
4392,19517 Westbrook,22109990,"Adamo Group, Inc.",10958.0,HHF,No,1,Evergreen Lahser 7/8,42.434563,-83.25281
4393,19475 Westbrook,22109995,ABC Demolition,14438.4,HHF,No,1,Evergreen Lahser 7/8,42.434014000000005,-83.252792
4394,19427 Westbrook,22110001,DMC Consultants,7646.0,Non-HHF,No,1,Evergreen Lahser 7/8,42.433355999999996,-83.252771
4395,19401 Westbrook,22110004,ABC Demolition,12038.4,HHF,No,1,Evergreen Lahser 7/8,42.433021000000004,-83.25276099999999
4396,19209 Westbrook,22110020,ABC Demolition,11138.4,HHF,No,1,Evergreen Lahser 7/8,42.430925,-83.25266500000001
4397,19208 Westbrook,22109909,ABC Demolition,17938.4,HHF,No,1,Evergreen Lahser 7/8,42.430934,-83.25196899999999
4398,19185 Blackstone,22109280,Rickman Enterprise Group,13200.0,HHF,No,1,Evergreen Lahser 7/8,42.430605,-83.251413
4399,21218 Pickford,22015558,Able Demolition,14922.0,HHF,No,1,Holcomb Community,42.42452,-83.251804
4400,21179 Pickford,22015475,Able Demolition,12940.0,HHF,No,1,Holcomb Community,42.424026,-83.251115
4401,19013 Trinity,22108656,ABC Demolition,10144.38,HHF,No,1,Holcomb Community,42.428056,-83.25031899999999
4402,21137 Clarita,22015814,Rickman Enterprise Group,13070.0,HHF,No,1,Holcomb Community,42.426212,-83.250394
4403,6257 Evaline,13005358,"Adamo Group, Inc.",20107.0,HHF,No,3,Airport Sub,42.401385999999995,-83.038466
4404,9539 Mt Elliott,13009586,Able Demolition,11789.23,HHF,No,3,Airport Sub,42.399606,-83.037972
4405,20541 Caldwell,13014378,"Adamo Group, Inc.",11308.0,HHF,No,3,Farwell,42.446814,-83.04786899999999
4406,19142 Albany St,13013343-4,Salenbien Trucking & Excavating Inc.,9925.0,HHF,No,3,Farwell,42.434246,-83.044664
4407,1992 Blaine,8002371,DMC Consultants,19963.13,HHF,No,5,North LaSalle,42.372746,-83.09909300000001
4408,18471 Mound,13013189,"Adamo Group, Inc.",6503.0,HHF,No,3,Krainz Woods,42.428924,-83.043945
4409,18087 Mound,13013204-5,"Adamo Group, Inc.",18948.0,HHF,No,3,Krainz Woods,42.427616,-83.04388900000001
4410,17130 Fenelon,13016911,Homrich,8830.0,HHF,No,3,Davison,42.419439000000004,-83.052593
4411,17231 Moenart,13016020,Homrich,23100.0,Non-HHF,No,3,Davison,42.420466999999995,-83.050001
4412,17192 Buffalo,13014682,Homrich,15600.0,HHF,No,3,Davison,42.420316,-83.047276
4413,14345 Maddelein,21021482,"Adamo Group, Inc.",15131.0,HHF,No,3,Regent Park,42.436228,-82.976146
4414,14404 Manning,21023166,"Adamo Group, Inc.",7651.0,HHF,No,3,Franklin,42.44065,-82.975335
4415,9450 Monica,16020935,Salenbien Trucking & Excavating Inc.,14112.66,HHF,No,6,Midwest,42.366105,-83.140608
4416,9457 Woodside,16018546,"Adamo Group, Inc.",21332.0,HHF,No,6,Midwest,42.366096999999996,-83.137825
4417,5016 Ridgewood,16004322,"Adamo Group, Inc.",11144.0,Non-HHF,No,6,Midwest,42.365332,-83.13631
4418,5010 Ridgewood,16004323,DMC Consultants,22500.0,HHF,No,6,Midwest,42.365417,-83.13624899999999
4419,5002 Ridgewood,16004324-6,"Adamo Group, Inc.",22489.0,HHF,No,6,Midwest,42.365501,-83.13618699999999
4420,5000 Whitfield,16004052,Salenbien Trucking & Excavating Inc.,28858.66,HHF,No,6,Midwest,42.364253000000005,-83.133085
4421,4900 Whitfield,16004054-74,"Adamo Group, Inc.",22190.0,HHF,No,6,Midwest,42.364542,-83.13287
4422,5009 Whitfield,16003989,Salenbien Trucking & Excavating Inc.,26020.66,HHF,No,6,Midwest,42.363935,-83.13255799999999
4423,9678 American,16023787,Able Demolition,8971.83,HHF,No,6,Midwest,42.369026,-83.14432
4424,9670 American,16023786,Salenbien Trucking & Excavating Inc.,10468.66,HHF,No,6,Midwest,42.368943,-83.144316
4425,9643 Prairie,16023476,Salenbien Trucking & Excavating Inc.,11347.16,HHF,No,6,Midwest,42.368544,-83.143836
4426,9611 Prairie,16023481,Salenbien Trucking & Excavating Inc.,17477.66,HHF,No,6,Midwest,42.368132,-83.14381800000001
4427,9533 Prairie,16023494,DMC Consultants,8260.0,Non-HHF,No,6,Midwest,42.367063,-83.143772
4428,19032 Trinity,22108645,ABC Demolition,13638.4,HHF,No,1,Holcomb Community,42.428325,-83.249361
4429,21613 Glenco,22014621,Rickman Enterprise Group,6760.0,HHF,No,1,Holcomb Community,42.421135,-83.255893
4430,17512 Trinity,22108593.002L,Able Demolition,8534.5,Non-HHF,No,1,Holcomb Community,42.419184,-83.24887700000001
4431,11831 W Outer Drive,22124799-800,"Adamo Group, Inc.",6473.0,Non-HHF,No,1,Brightmoor,42.393668,-83.25608299999999
4432,14897 Greydale,22113008,"Adamo Group, Inc.",9749.0,Non-HHF,No,1,Brightmoor,42.396828,-83.255735
4433,11473 W Outer Drive,22124840,"Adamo Group, Inc.",10500.0,Non-HHF,No,1,Brightmoor,42.397254,-83.255729
4434,21618 Lyndon,22010231,"Adamo Group, Inc.",9749.0,Non-HHF,No,1,Brightmoor,42.393346,-83.254541
4435,21600 Lyndon,22010234-5,"Adamo Group, Inc.",9749.0,Non-HHF,No,1,Brightmoor,42.393351,-83.254275
4436,21450 Lyndon,22010249-50,"Adamo Group, Inc.",9749.0,Non-HHF,No,1,Brightmoor,42.393378999999996,-83.252742
4437,21442 Lyndon,22010251-2,"Adamo Group, Inc.",9749.0,Non-HHF,No,1,Brightmoor,42.393381,-83.252587
4438,15149 Westbrook,22110193,Blue Star,14128.0,HHF,No,1,Brightmoor,42.399969,-83.25094
4439,17203 Caldwell,13014523,Homrich,8800.0,HHF,No,3,Davison,42.420491,-83.04680400000001
4440,17197 Caldwell,13014524,Homrich,11400.0,HHF,No,3,Davison,42.420409,-83.046799
4441,17241 Syracuse,13013912-3,Homrich,8930.0,HHF,No,3,Davison,42.420986,-83.045686
4442,13792 Keystone,13016112,Homrich,11500.0,HHF,No,3,Davison,42.418433,-83.0504
4443,13787 Moenart,13016023,Able Demolition,12731.58,HHF,No,3,Davison,42.418359,-83.049966
4444,13793 Caldwell,13014537,Homrich,9030.0,HHF,No,3,Davison,42.418502000000004,-83.046988
4445,13793 Syracuse,13013932,Able Demolition,12294.23,HHF,No,3,Davison,42.418543,-83.04500300000001
4446,2547 Concord,15011696,Salenbien Trucking & Excavating Inc.,20988.97,HHF,No,5,Islandview,42.358314,-83.013646
4447,2493 Concord,15011705,DMC Consultants,21085.0,HHF,No,5,Islandview,42.357646,-83.01320799999999
4448,3640 Canton,15010049,"Adamo Group, Inc.",17339.0,HHF,No,5,Gratiot-Grand,42.364276000000004,-83.015586
4449,4620 Mt Elliott,15014065,"Adamo Group, Inc.",16999.0,HHF,No,5,Gratiot Town/Ketterring,42.367769,-83.025499
4450,18435 Gable,13012635,Rickman Enterprise Group,11880.0,HHF,No,3,Grant,42.428456,-83.042824
4451,18427 Gable,13012636,"Adamo Group, Inc.",19710.0,HHF,No,3,Grant,42.42836,-83.042819
4452,20120 Helen,15009234,Rickman Enterprise Group,10250.0,HHF,No,3,Sherwood,42.443847,-83.031603
4453,6126 Dickerson,21049164,"Adamo Group, Inc.",32314.0,HHF,No,4,Chandler Park,42.401203,-82.972437
4454,5919 Drexel,21050756,Salenbien Trucking & Excavating Inc.,16185.44,HHF,No,4,Chandler Park,42.399924,-82.96995799999999
4455,6003 Coplin,21051516,Salenbien Trucking & Excavating Inc.,12750.0,HHF,No,4,Chandler Park,42.401291,-82.969711
4456,5927 Lakeview,21052451,Rickman Enterprise Group,16940.0,HHF,No,4,Chandler Park,42.40072,-82.96816
4457,6001 Newport,21053990,"Adamo Group, Inc.",19710.0,HHF,No,4,Chandler Park,42.40245,-82.9664
4458,5969 Newport,21053994,Rickman Enterprise Group,9420.0,HHF,No,4,Chandler Park,42.402056,-82.96614
4459,5757 Drexel,21050766,Salenbien Trucking & Excavating Inc.,8666.08,HHF,No,4,Chandler Park,42.398906,-82.969308
4460,5058 Dickerson,21049111,Salenbien Trucking & Excavating Inc.,12014.63,HHF,No,4,Chandler Park,42.393478,-82.967292
4461,5817 Eastlawn,21053152,Rickman Enterprise Group,11010.0,HHF,No,4,Chandler Park,42.400548,-82.966818
4462,15252 Evanston,21004927,Able Demolition,9696.0,HHF,No,4,Outer Drive-Hayes,42.407514,-82.95689200000001
4463,9616 Prairie,16022570,Salenbien Trucking & Excavating Inc.,8791.76,HHF,No,6,Midwest,42.368225,-83.143248
4464,9581 Burnette,16022346,Salenbien Trucking & Excavating Inc.,12313.16,HHF,No,6,Midwest,42.367715000000004,-83.14269499999999
4465,9529 Monica,16022058,Salenbien Trucking & Excavating Inc.,125.0,HHF,No,6,Midwest,42.367083,-83.141425
4466,13108 Turner,16027288,"Adamo Group, Inc.",22460.0,HHF,No,7,Oakman Blvd Community,42.384174,-83.147113
4467,12758 Turner,16027280,Smalley,125.0,HHF,No,7,Oakman Blvd Community,42.383217,-83.14707299999999
4468,13218 Tuller,16026706,DMC Consultants,17873.0,HHF,No,7,Oakman Blvd Community,42.385681,-83.146087
4469,17564 Asbury Park,22061502-3,Rickman Enterprise Group,14930.0,HHF,No,2,College Park,42.420464,-83.208839
4470,18115 Murray Hill,22060337,Rickman Enterprise Group,18300.0,HHF,No,2,College Park,42.422810999999996,-83.208505
4471,17181 Rutherford,22056391,ABC Demolition,11283.33,HHF,No,2,College Park,42.41711,-83.20506400000001
4472,18469 Prevost,22055359,ABC Demolition,11183.33,HHF,No,2,College Park,42.425917,-83.204254
4473,18984 Prevost,22055160,ABC Demolition,13933.33,HHF,No,2,College Park,42.429734,-83.203735
4474,18653 Forrer,22054290,Rickman Enterprise Group,20520.0,HHF,No,2,College Park,42.427521,-83.203062
4475,18501 Forrer,22054299,Rickman Enterprise Group,16840.0,HHF,No,2,College Park,42.426373999999996,-83.20297
4476,18304 Winthrop,22051974,Able Demolition,8353.96,HHF,No,2,College Park,42.424673999999996,-83.200613
4477,13577 Chapel,22111804-5,"Adamo Group, Inc.",6872.0,HHF,No,1,Brightmoor,42.384803000000005,-83.252871
4478,13563 Westbrook,22110321,Homrich,9600.0,HHF,No,1,Brightmoor,42.384640999999995,-83.250425
4479,13564 Trinity,22108371,Homrich,9700.0,HHF,No,1,Brightmoor,42.384696000000005,-83.24735600000001
4480,13556 Trinity,22108370,Homrich,13400.0,HHF,No,1,Brightmoor,42.384602,-83.247354
4481,8682 Trinity,22108305,"Adamo Group, Inc.",14527.0,HHF,No,7,Warrendale,42.356739000000005,-83.246509
4482,19970 Carrie,15008321,Homrich,16554.86,HHF,No,3,Sherwood,42.442315,-83.03031800000001
4483,20201 Rogge,15006621,DMC Consultants,11747.51,HHF,No,3,Sherwood,42.444984000000005,-83.02988
4484,19603 Concord,15011347,Rickman Enterprise Group,19210.0,HHF,No,3,Nortown,42.438794,-83.033369
4485,19666 Carrie,15008308,Homrich,26830.89,HHF,No,3,Nortown,42.439713,-83.030648
4486,19130 Rogge,15006492,DMC Consultants,16559.0,HHF,No,3,Nortown,42.434385999999996,-83.02939
4487,19328 Packard,15006158,Homrich,27502.89,HHF,No,3,Nortown,42.43643,-83.027086
4488,19347 Spencer,15006115,Homrich,20792.89,HHF,No,3,Nortown,42.436692,-83.02665
4489,19473 Stotter,15005855,Homrich,14430.0,HHF,No,3,Nortown,42.438414,-83.025746
4490,19423 Stotter,15005862,Homrich,14315.89,HHF,No,3,Nortown,42.437723,-83.025723
4491,19203 Stotter,15005887,DMC Consultants,8468.75,HHF,No,3,Nortown,42.435408,-83.025603
4492,19165 Stotter,15005892,DMC Consultants,14110.0,HHF,No,3,Nortown,42.434883,-83.025584
4493,19155 Stotter,15005893,DMC Consultants,15808.0,HHF,No,3,Nortown,42.434781,-83.02557900000001
4494,19192 Stotter,15005667,DMC Consultants,11550.0,HHF,No,3,Nortown,42.435327,-83.02504499999999
4495,6438 Field,17013839,Salenbien Trucking & Excavating Inc.,10366.0,HHF,No,3,Airport Sub,42.385594,-83.025166
4496,6439 Sheridan,17013093,Salenbien Trucking & Excavating Inc.,10950.0,HHF,No,3,Airport Sub,42.385782,-83.024777
4497,5944 Lakepointe,21064698,DMC Consultants,13979.25,HHF,No,4,Morningside,42.405442,-82.955881
4498,471 Ashland,21062528,DMC Consultants,17284.0,HHF,No,4,Jefferson Chalmers,42.367854,-82.936116
4499,349 Manistique,21061811,DMC Consultants,16870.0,HHF,No,4,Jefferson Chalmers,42.365029,-82.935526
4500,427 Ashland,21062539,DMC Consultants,22880.0,HHF,No,4,Jefferson Chalmers,42.366948,-82.935519
4501,364 Manistique,21060903,"Adamo Group, Inc.",4973.0,HHF,No,4,Jefferson Chalmers,42.365543,-82.93514
4502,15345 Petoskey,12013044,"Adamo Group, Inc.",14476.0,HHF,No,2,Pilgrim Village,42.403371,-83.139488
4503,15326 Petoskey,12012891,"Adamo Group, Inc.",22358.0,HHF,No,2,Pilgrim Village,42.403146,-83.13880999999999
4504,15377 Holmur,12012542,Rickman Enterprise Group,22230.0,HHF,No,2,Pilgrim Village,42.404106,-83.137168
4505,15890 Dexter,12010692,Rickman Enterprise Group,22150.0,HHF,No,2,Pilgrim Village,42.409106,-83.136238
4506,15355 Wildemere,12005964,"Adamo Group, Inc.",22407.0,HHF,No,2,Pilgrim Village,42.403801,-83.132653
4507,15817 Parkside,12011539,Homrich,18000.0,HHF,No,2,Pilgrim Village,42.408132,-83.13185899999999
4508,15456 Parkside,12011366,"Adamo Group, Inc.",21194.0,HHF,No,2,Pilgrim Village,42.405549,-83.131192
4509,3630 Alter,21062811,DMC Consultants,16290.0,HHF,No,4,Morningside,42.387846,-82.94773599999999
4510,4001 Beaconsfield,21066320,Rickman Enterprise Group,8660.0,HHF,No,4,Morningside,42.391777000000005,-82.945514
4511,3905 Beaconsfield,21066332,"Adamo Group, Inc.",10688.0,HHF,No,4,Morningside,42.390597,-82.944727
4512,3568 Beaconsfield,21065598,DMC Consultants,17007.51,HHF,No,4,Morningside,42.389161,-82.94308000000001
4513,4818 Maryland,21064235,DMC Consultants,15674.0,HHF,No,4,Morningside,42.397009000000004,-82.951498
4514,4857 Lakepointe,21065132,DMC Consultants,12548.0,HHF,No,4,Morningside,42.397147,-82.951033
4515,1533 Calvert,6002749,ABC Demolition,16900.0,HHF,No,5,Dexter-Linwood,42.383967,-83.10022099999999
4516,1445 Calvert,06002736-45,"Adamo Group, Inc.",33464.0,HHF,No,5,Gateway Community,42.384485999999995,-83.098793
4517,20288 Southfield,22073797-8,"Adamo Group, Inc.",9608.0,HHF,No,2,Greenfield,42.442073,-83.219243
4518,20296 Southfield,22073799-800,"Adamo Group, Inc.",10761.0,HHF,No,2,Greenfield,42.442183,-83.219243
4519,20310 Southfield,22073803,"Adamo Group, Inc.",11744.0,HHF,No,2,Greenfield,42.442402,-83.219243
4520,20301 Fenmore,22072492,DMC Consultants,7675.0,Non-HHF,No,2,Greenfield,42.442246999999995,-83.21877099999999
4521,20526 Fenmore,22072473,McDonagh Demolition Inc.,16002.14,HHF,No,2,Greenfield,42.443076,-83.21811600000001
4522,6744 Stahelin,22082758,Rickman Enterprise Group,10513.0,HHF,No,7,Warrendale,42.340379999999996,-83.223904
4523,6364 Faust,22078341,DMC Consultants,11112.0,HHF,No,7,Warrendale,42.33704,-83.22019300000001
4524,20107 Greenview,22080122,Rickman Enterprise Group,13200.0,HHF,No,1,O'Hair Park,42.440379,-83.226249
4525,20028 Greenview,22080109,Rickman Enterprise Group,11070.0,HHF,No,1,O'Hair Park,42.439298,-83.225512
4526,19224 Berg Rd,22119319,Rickman Enterprise Group,12050.0,HHF,No,1,Berg-Lahser,42.430907,-83.26759
4527,19417 Houghton,22115436.02,Rickman Enterprise Group,15720.0,HHF,No,1,Berg-Lahser,42.433069,-83.261314
4528,19774 Houghton,22115405,Rickman Enterprise Group,11890.0,HHF,No,1,Berg-Lahser,42.435619,-83.260772
4529,19477 Cooley,22115322,Rickman Enterprise Group,11070.0,HHF,No,1,Berg-Lahser,42.433932,-83.260166
4530,19763 Lahser,22113619,Rickman Enterprise Group,15840.0,HHF,No,1,Berg-Lahser,42.43547,-83.258926
4531,14406 Dacosta,22115554,Esso Wrecking Co.,15110.0,HHF,No,1,Brightmoor,42.392171000000005,-83.259906
4532,15045 Beaverland,22118666,Able Demolition,8458.75,HHF,No,1,Brightmoor,42.398235,-83.26568
4533,12676 Virgil,22120970,Farrow Group,6930.0,Non-HHF,No,1,Castle Rouge,42.380003,-83.27056400000001
4534,17635 Winston,22124095,Able Demolition,8857.7,Non-HHF,No,1,The Eye,42.419719,-83.284318
4535,4444 17th St,10006733,DMC Consultants,16800.0,Non-HHF,No,6,Core City,42.344837,-83.087743
4536,2000 St Albertus Pl,9002262,"Adamo Group, Inc.",16549.0,HHF,No,5,Forest Park,42.360523,-83.042404
4537,2403 Hudson,10000672,"Adamo Group, Inc.",41038.0,HHF,No,5,NW Goldberg,42.353295,-83.09177199999999
4538,5224 Stanton,10006759,"Adamo Group, Inc.",32325.0,HHF,No,5,Woodbridge,42.351135,-83.091365
4539,4414 Beaconsfield,21065657,DMC Consultants,18400.0,HHF,No,4,Morningside,42.395408,-82.947244
4540,1960 Mcpherson,09005313-25,"Adamo Group, Inc.",12948.0,HHF,No,3,Campau/Banglatown,42.403989,-83.072337
4541,1981 Mcpherson,9005329,Rickman Enterprise Group,7380.0,HHF,No,3,Campau/Banglatown,42.404461,-83.072272
4542,12435 Maine,9012840,DMC Consultants,14195.0,HHF,No,3,Campau/Banglatown,42.408623,-83.068099
4543,2743 Mclean,9005769,DMC Consultants,15250.0,HHF,No,3,Campau/Banglatown,42.408846999999994,-83.066912
4544,2756 Meade,9005798,Futurenet Group,6578.0,Non-HHF,No,3,Campau/Banglatown,42.409208,-83.066897
4545,2736 Mclean,9005667,DMC Consultants,12248.0,HHF,No,3,Campau/Banglatown,42.40844,-83.066769
4546,2731 Burnside,9005501,DMC Consultants,13377.0,HHF,No,3,Campau/Banglatown,42.407477,-83.066238
4547,2748 Halleck,9005531,DMC Consultants,15116.25,HHF,No,3,Campau/Banglatown,42.407866999999996,-83.066131
4548,4815 Lakepointe,21065138,DMC Consultants,13076.89,HHF,No,4,Morningside,42.396625,-82.950684
4549,4330 Maryland,21064197,Brown Environmental Construction,5605.0,Non-HHF,No,4,Morningside,42.393508000000004,-82.94917099999999
4550,4885 Nottingham,21066917,Rickman Enterprise Group,13050.0,HHF,No,4,Morningside,42.398422,-82.94875
4551,4664 Beaconsfield,21065666,Brown Environmental Construction,16663.0,Non-HHF,No,4,Morningside,42.396448,-82.94793
4552,4331 Barham,21065525-6,DMC Consultants,13552.51,HHF,No,4,Morningside,42.394007,-82.947688
4553,5582 Marlborough,21059424,Rickman Enterprise Group,17440.0,HHF,No,4,Chandler Park-Chalmers,42.400415,-82.960199
4554,5728 Philip,21060307,Able Demolition,11356.19,HHF,No,4,Chandler Park-Chalmers,42.40181,-82.960047
4555,5554 Marlborough,21059420,Rickman Enterprise Group,8840.0,HHF,No,4,Chandler Park-Chalmers,42.400071000000004,-82.95997
4556,5520 Marlborough,21059415,Rickman Enterprise Group,7560.0,HHF,No,4,Chandler Park-Chalmers,42.399640000000005,-82.959683
4557,5512 Marlborough,21059414,Rickman Enterprise Group,7240.0,HHF,No,4,Chandler Park-Chalmers,42.399553999999995,-82.959625
4558,5559 Alter,21062976,Able Demolition,10442.9,HHF,No,4,Chandler Park-Chalmers,42.400869,-82.957886
4559,5251 Manistique,21061468,Able Demolition,18734.74,HHF,No,4,Chandler Park-Chalmers,42.39885,-82.957643
4560,5501 Alter,21062983,Able Demolition,13026.98,HHF,No,4,Chandler Park-Chalmers,42.400187,-82.95742800000001
4561,5576 Alter,21062965,DMC Consultants,14384.0,HHF,No,4,Morningside,42.401396000000005,-82.957157
4562,20051 Faust,22078914,Able Demolition,12790.39,HHF,No,1,O'Hair Park,42.439638,-83.225043
4563,20108 Glastonbury,22082244,Rickman Enterprise Group,13690.0,HHF,No,1,O'Hair Park,42.440451,-83.223202
4564,20101 Rosemont,22076759,ABC Demolition,12283.33,HHF,No,1,O'Hair Park,42.440354,-83.222716
4565,20045 Rosemont,22076766,Rickman Enterprise Group,12830.0,Non-HHF,No,1,O'Hair Park,42.439586,-83.22268100000001
4566,20037 Rosemont,22076767,ABC Demolition,11483.33,HHF,No,1,O'Hair Park,42.439476,-83.222676
4567,20020 Rosemont,22076694,ABC Demolition,11483.33,HHF,No,1,O'Hair Park,42.439277000000004,-83.22195699999999
4568,19940 Rosemont,22076686,ABC Demolition,11583.33,HHF,No,1,O'Hair Park,42.438159999999996,-83.221907
4569,19909 Southfield,22073935-8,"Adamo Group, Inc.",12831.0,HHF,No,1,O'Hair Park,42.437463,-83.22021
4570,20220 Plainview,22094175,ABC Demolition,11783.33,HHF,No,1,O'Hair Park,42.440745,-83.237711
4571,19362 Huntington,22089665,Rickman Enterprise Group,13480.0,HHF,No,1,O'Hair Park,42.432866,-83.233122
4572,18550 Evergreen,22095852-3,Rickman Enterprise Group,14980.0,HHF,No,1,Evergreen-Outer Drive,42.42667,-83.238382
4573,18440 Evergreen,22095825-6,Rickman Enterprise Group,16030.0,HHF,No,1,Evergreen-Outer Drive,42.425151,-83.238325
4574,18432 Evergreen,22095823-4,Rickman Enterprise Group,15530.0,HHF,No,1,Evergreen-Outer Drive,42.425042,-83.23831899999999
4575,18571 Plainview,22094293,Rickman Enterprise Group,8380.0,Non-HHF,No,1,Evergreen-Outer Drive,42.426926,-83.237943
4576,18561 Plainview,22094294,ABC Demolition,10033.33,HHF,No,1,Evergreen-Outer Drive,42.426808,-83.237939
4577,18513 Plainview,22094301,ABC Demolition,13783.33,HHF,No,1,Evergreen-Outer Drive,42.426142999999996,-83.237913
4578,18912 Plainview,22094104,ABC Demolition,12783.33,HHF,No,1,Evergreen-Outer Drive,42.427434000000005,-83.237329
4579,18544 Plainview,22094096-7,ABC Demolition,13683.33,HHF,No,1,Evergreen-Outer Drive,42.426611,-83.237291
4580,14055 Auburn,22092690,Direct Construction Services,8880.8,HHF,No,1,Westwood Park,42.388573,-83.234861
4581,985 E Nevada,9006881,Able Demolition,13231.0,Non-HHF,No,3,Hawthorne Park,42.425191999999996,-83.092562
4582,19172 Yacama,9022991,"Adamo Group, Inc.",6378.0,Non-HHF,No,3,Nolan,42.433531,-83.096711
4583,19124 Yacama,9022984,Leadhead Construction,16400.0,Non-HHF,No,3,Nolan,42.432859,-83.096694
4584,2754 Halleck,9005530,DMC Consultants,17080.0,HHF,No,3,Campau/Banglatown,42.407908,-83.066023
4585,19603 Anglin,13024395,Den-Man Contractors,10970.0,Non-HHF,No,3,Pershing,42.437951,-83.07525
4586,19610 Anglin,13024250,"Adamo Group, Inc.",13151.0,HHF,No,3,Pershing,42.438056,-83.07454
4587,6108 Doremus,13005261,"Adamo Group, Inc.",12203.0,HHF,No,3,Airport Sub,42.398724,-83.040671
4588,6010 Charles,13006798,"Adamo Group, Inc.",11830.0,HHF,No,3,Buffalo Charles,42.411684,-83.04128399999999
4589,11857 St Louis,13011595,Homrich,21403.86,HHF,No,3,Buffalo Charles,42.411313,-83.03956099999999
4590,5750 Wayburn,21063494,DMC Consultants,14600.0,HHF,No,4,Morningside,42.403124,-82.95704599999999
4591,5803 Maryland,21064343,Brown Environmental Construction,9960.0,Non-HHF,No,4,Morningside,42.403887,-82.957014
4592,5525 Wayburn,21063882,DMC Consultants,14848.0,HHF,No,4,Morningside,42.400932,-82.956298
4593,5774 Maryland,21064293,"Adamo Group, Inc.",9001.0,HHF,No,4,Morningside,42.403782,-82.95613900000001
4594,5603 Maryland,21064356,Brown Environmental Construction,9851.0,Non-HHF,No,4,Morningside,42.402291999999996,-82.955943
4595,5538 Wayburn,21063477,DMC Consultants,13392.51,HHF,No,4,Morningside,42.401322,-82.955831
4596,5267 Wayburn,21063893,DMC Consultants,16972.0,HHF,No,4,Morningside,42.399797,-82.955642
4597,5247 Wayburn,21063896,DMC Consultants,13482.75,HHF,No,4,Morningside,42.399539000000004,-82.95546800000001
4598,5517 Maryland,21064368,DMC Consultants,12025.0,HHF,No,4,Morningside,42.401226,-82.955228
4599,5552 Maryland,21064278,DMC Consultants,16768.0,HHF,No,4,Morningside,42.40189,-82.954862
4600,5539 Lakepointe,21065087,"Adamo Group, Inc.",11251.0,HHF,No,4,Morningside,42.401903999999995,-82.954245
4601,5528 Lakepointe,21064672,DMC Consultants,14078.51,HHF,No,4,Morningside,42.401984999999996,-82.953529
4602,5559 Beaconsfield,21066226,DMC Consultants,12380.0,HHF,No,4,Morningside,42.402755,-82.952825
4603,5282 Beaconsfield,21065707,DMC Consultants,16771.0,HHF,No,4,Morningside,42.401633000000004,-82.951374
4604,5272 Beaconsfield,21065706,DMC Consultants,15612.0,HHF,No,4,Morningside,42.401534000000005,-82.951309
4605,5266 Beaconsfield,21065705,DMC Consultants,13250.0,HHF,No,4,Morningside,42.401436,-82.95124399999999
4606,5260 Beaconsfield,21065704,DMC Consultants,13025.0,HHF,No,4,Morningside,42.401338,-82.95117900000001
4607,5226 Beaconsfield,21065700,DMC Consultants,15806.25,HHF,No,4,Morningside,42.400943,-82.950918
4608,5218 Beaconsfield,21065699,DMC Consultants,16946.0,HHF,No,4,Morningside,42.400845000000004,-82.95085300000001
4609,5114 Beaconsfield,21065696,DMC Consultants,17155.0,HHF,No,4,Morningside,42.400397999999996,-82.950549
4610,19601 Lyndon,22009913-4,Rickman Enterprise Group,17450.0,HHF,No,1,Westwood Park,42.393252000000004,-83.234921
4611,14344 Minock,22090808,Rickman Enterprise Group,14270.0,HHF,No,1,Westwood Park,42.391836,-83.23311
